date,time,temp,weather,planting,yr_restored,burn_stat,trap_num,tag_num,capture_type,species,sex,age,female_cond,Weight_g,tl_mm,rhf_mm,bl_mm,notes,Initials
5/12/2023,7:10AM,63,drizzly,CCW,2008,B,C4,0123,R,P.man,M,A,,28,52,14,65,"bag weight 10.5g, scanner malfunctioned, may be also tagged 9960 or 9991","ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCEE,2007,B,C1,9966,R,P.man,F,A,P,32.5,48,16,71,bag weight 10.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCEE,2007,B,D3,9084,R,P.man,F,A,P,30.5,40,16,58,bag weight 9.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCEE,2007,B,E5,9878,R,P.man,F,A,P,33,57,16,55,bag weight 10g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCEE,2007,B,A2,0142,R,P.man,F,A,L,29.5,54,15,74,bag weight 9.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCEE,2007,B,C5,9748,R,P.man,F,A,,29,52,17,64,bag weight 10.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCEE,2007,B,A4,9996,N,P.man,M,A,,29,56,16,59.5,bag weight 10.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCEE,2007,B,C2,,TNC,,,,,,,,,,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCEE,2007,B,E3,,TNC,,,,,,,,,,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCE,2007,B,A3,9955,R,P.man,F,A,L,35,57,16,63,bag weight 13.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCE,2007,B,E1,0133,R,P.man,M,A,,27,55,16,63,bag weight 9g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCE,2007,B,C3,9814,R,P.man,F,A,P,28,51,16,60,bag weight 10g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCE,2007,B,C5,9845,R,P.man,F,A,P,32.5,44,15,64,bag weight 13g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,CCE,2007,B,D4,9882,R,P.man,M,A,,27,51,17,57,bag weight 10.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,MU,1986.5,B,B5,9751,R,P.man,F,A,L,33.5,53,14,52,bag weight 10.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,MU,1986.5,B,B4,0083,R,P.leu,F,A,P,48.5,80,19,74,"bag weight 14.5g, trap was on side","ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,MU,1986.5,B,E3,9818,R,P.man,M,A,,28.5,52,16,59,bag weight 10.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,MU,1986.5,B,D3,9886,R,P.man,M,A,,30.5,49,18,62,bag weight 10.5g,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,MU,1986.5,B,D4,0098,R,P.leu,M,A,,30.5,69,20,60,"bag weight 9.5g, trap was 20m from the site, possible raccoon","ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,MU,1986.5,B,A4,,TNC,,,,,,,,,Raccoon?,"ERS, RC, MY, RL, AG"
5/12/2023,7:10AM,63,drizzly,MU,1986.5,B,C4,,TNC,,,,,,,,,Raccoon?,"ERS, RC, MY, RL, AG"
5/13/2023,7:10AM,64,partly cloudy,MUR,C,B,A4,0071,R,P.man,F,A,L,25.5,47,15,64,bag weight 9.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MUR,C,B,C4,0034,R,P.man,F,A,P,36.5,47,17,70,bag weight 14g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MUR,C,B,A1,1214,N,I.tri,M,A,,162,80,33,123,bag weight 30g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MUR,C,B,C1,0115,R,P.man,F,A,L,28,54,16,57,bag weight 9.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MUR,C,B,B1,1662,N,I.tri,F,A,,168,83,26.5,110,bag weight 34g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MUR,C,B,C5,,TNC,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MUR,C,B,C2,,TNC,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MUR,C,B,D3,,TNC,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MUR,C,B,B2,,T,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MU,1986.5,B,D5,0083,R,P.leu,F,A,P,35,80,19,74,bag weight 9g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MU,1986.5,B,E5,0009,R,P.leu,M,A,,31,65,18,70,bag weight 9g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MU,1986.5,B,E3,9818,R,P.man,M,A,,25.5,52,16,59,bag weight 9g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MU,1986.5,B,E1,0044,R,P.man,M,A,,30.5,51,15,63,bag weight 9.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MU,1986.5,B,D2,0106,R,P.man,M,A,,29,53,15,57,bag weight 9.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MU,1986.5,B,D3,9886,R,P.man,M,A,,30.5,49,18,62,bag weight 10.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MU,1986.5,B,A1,0156,N,Z.hud,M,A,,29,104,27,63,bag weight 9.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MU,1986.5,B,B5,9751,R,P.man,F,A,L,29.5,53,14,52,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,MU,1986.5,B,D1,,T,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HPW,2008,NB,B3,9891,R,M.och,F,A,,39.5,35,18,79.5,bag weight 11g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HPW,2008,NB,E1,0014,N,Z.hud,F,A,,28,107,25,56,bag weight 11g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HPW,2008,NB,E5,0015,N,M.och,M,A,,42,35,18.5,86,"bag weight 11g, strange urine - dehydrated?","ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HPW,2008,NB,C4,,T,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HPW,2008,NB,C5,,T,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HPW,2008,NB,E2,,T,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HL,2001,B,D1,9759,R,P.man,F,A,,30,40,16,56,birth in trap - 2 babies,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HL,2001,B,A1,9965,R,P.man,F,A,L,31,55,16,57,bag weight 11.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HL,2001,B,C5,0030,N,P.leu,F,A,,30,64,17,57,bag weight 9g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HL,2001,B,A5,9989,R,P.leu,M,A,,40,71,16,68,bag weight 15g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HL,2001,B,D5,9934,R,P.leu,F,A,P,30,75,20,60,bag weight 10.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HL,2001,B,B1,9841,R,P.man,M,A,,29.5,50,15,55,bag weight 11g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HL,2001,B,C2,,TNC,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HL,2001,B,B5,,T,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,HL,2001,B,E5,,T,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCWE,2008,B,E4,9985,R,P.man,M,A,,27,50,15,61,bag weight 10.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCWE,2008,B,B3,,T,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCW,2008,B,C3,9068,R,P.man,M,A,,25,55,16,60,bag weight 9.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCW,2008,B,C4,0135,N,P.man,M,A,,29,43.5,14.5,55,bag weight 10.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCW,2008,B,D5,0123,R,P.man,M,A,,27,52,14,65,bag weight 9.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCW,2008,B,D2,,TNC,,,,,,,,,,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCEE,2007,B,A3,0142,R,P.man,F,A,L,30.5,54,15,74,bag weight 10g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCEE,2007,B,A4,9966,R,P.man,F,A,P,32.5,48,16,71,bag weight 12g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCEE,2007,B,C5,9084,R,P.man,F,A,P,30.5,40,16,58,bag weight 11g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCEE,2007,B,D3,9996,R,P.man,M,A,,26.5,56,16,59.5,bag weight 10g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCE,2007,B,B5,0082,R,P.man,F,A,PL,29,51,17,71,bag weight 9.5g,"ERS, CB, KH"
5/13/2023,7:10AM,64,partly cloudy,CCE,2007,B,D4,9814,R,P.man,F,A,P,26,51,16,60,bag weight 9.5g,"ERS, CB, KH"
7/15/2023,6:01AM,65,sunny,MUR,C,B,E4,0071,R,P.man,F,A,L,29,50,16,58,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,MUR,C,B,A4,,TNC,,,,,,,,,bison kicked,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,MUR,C,B,A3,,TNC,,,,,,,,,,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,MUR,C,B,D3,,T,,,,,,,,,,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,MU,1986.5,B,D1,9886,R,P.man,M,A,,29,55,16,61.5,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,MU,1986.5,B,D4,0021,N,P.man,F,SA,,23.5,60.5,16,56,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,MU,1986.5,B,B5,9877,N,P.man,M,A,,28.5,58,16.5,63,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,MU,1986.5,B,D4,9818,R,P.man,M,A,,26.5,59,16.5,57,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,HPW,2008,NB,D3,9979,N,M.och,F,A,,33,33,15.5,81.5,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,HL,2001,B,E1,9901,N,P.man,M,A,,26,56,15.5,53,bag weight 9g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,HL,2001,B,A2,9992,N,P.man,M,A,,27,60.5,16,63,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,HL,2001,B,E5,0036,R,P.leu,M,A,,36.5,68,18,65,"bag weight 9g, botfly","ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,HL,2001,B,B2,9759,R,P.man,F,A,L,25,43,14.5,59.5,bag weight 9g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCWE,2008,B,E4,9981,N,P.man,M,A,,25,50,15.5,52,bag weight 9g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCWE,2008,B,C4,,TNC,,,,,,,,,,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCW,2008,B,C4,9920,R,P.man,F,A,P,27.5,50,15,60,bag weight 9g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCW,2008,B,D3,0026,N,P.man,M,A,,30,48.5,15.5,63,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCEE,2007,B,E1,9928,N,P.man,M,A,,26,54,14.5,56,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCEE,2007,B,C1,0053,R,P.man,F,A,PL,31.5,61,15.5,58,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCEE,2007,B,D3,0019,N,P.man,F,A,PL,33.5,52,16,61,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCEE,2007,B,C2,,TNC,,,,,,,,,,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCE,2007,B,E2,0133,R,P.man,M,A,,28,56,14,58,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCE,2007,B,E5,9894,N,P.man,F,A,,29,52,14,53.5,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCE,2007,B,B4,9882,R,P.man,M,A,,29.5,49.5,15,53.5,bag weight 9.5g,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCE,2007,B,C1,,TNC,,,,,,,,,,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCE,2007,B,C3,,TNC,,,,,,,,,,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCE,2007,B,C4,,TNC,,,,,,,,,,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCE,2007,B,A5,,TNC,,,,,,,,,,"ERS, LF, MY"
7/15/2023,6:01AM,65,sunny,CCE,2007,B,B5,,TNC,,,,,,,,,,"ERS, LF, MY"
7/16/2023,6:11AM,62,foggy,MUR,C,B,B5,0071,R,P.man,F,A,L,26.5,50,16,58,bag weight 11g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,C5,9967,N,Z.hud,M,A,,30.5,112,26,58,bag weight 12g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,D2,1644,N,I.tri,F,SA,,164,84,29.5,92,bag weight 36g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,E1,1654,R,I.tri,F,A,,156,92,31.5,108,bag weight 36g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,A4,0017,N,P.man,F,A,,24.5,53,15.5,59,bag weight 9.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,A5,9865,N,P.man,F,A,PL,33,53,14.5,59,bag weight 9.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,A1,,N,I.tri,,J,,,,,,"unstable condition, released without processing very young","ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,B2,,TNC,,,,,,,,,,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,C2,,TNC,,,,,,,,,,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,B1,,T,,,,,,,,,,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MUR,C,B,E3,,T,,,,,,,,,,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MU,1986.5,B,A2,9921,N,P.man,F,A,,25,51.5,15,51,bag weight 11g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MU,1986.5,B,D1,0003,N,P.man,M,A,,25.5,51,15,58,bag weight 9.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MU,1986.5,B,C1,1652,N,I.tri,M,SA,,108,71,26,76,bag weight 42.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MU,1986.5,B,B5,9818,R,P.man,M,A,,27.5,59,16.5,57,bag weight 10.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MU,1986.5,B,E4,0021,R,P.man,F,SA,,29,60.5,16,56,bag ewight 14g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MU,1986.5,B,B4,0020,N,P.man,F,A,L,25,47,14,55,bag weight 10g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,MU,1986.5,B,B2,,TNC,,,,,,,,,,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,HPW,2008,NB,D3,9979,R,M.och,F,A,,32,33,15.5,81.5,bag weight 11g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,HL,2001,B,E1,0039,N,P.man,M,A,,26,55,15,55,bag weight 12g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,HL,2001,B,A2,9992,R,P.man,M,A,,29,60.5,16,63,bag weight 9.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,HL,2001,B,D1,0006,R,P.man,M,A,,31,53.5,16,65,bag weight 10g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,HL,2001,B,B3,9971,N,P.man,M,A,,25,52.5,15,56,bag weight 9.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,HL,2001,B,D5,9912,N,P.leu,M,A,,36.5,68.5,18,64,bag weight 10g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,HL,2001,B,E5,,TNC,,,,,,,,,,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCWE,2008,B,E4,9981,R,P.man,M,A,,25.5,50,15.5,52,bag weight 9.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCWE,2008,B,B3,0042,R,P.man,F,A,L,26.5,48.5,15,58,bag weight 10.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCW,2008,B,C2,0026,R,P.man,M,A,,33,48.5,15.5,63,"bag weight 13.5g, double tagged and may read as 0004","ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCW,2008,B,D3,9920,R,P.man,F,A,P,27.5,50,15,60,bag weight 10g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCW,2008,B,B5,9863,N,M.pen,F,A,PL,54,31,17,87,bag weight 11g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCEE,2007,B,E1,9928,R,P.man,M,A,,27,54,14.5,56,bag weight 11g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCEE,2007,B,A1,9962,R,P.man,F,A,L,32,59,15,56,bag weight 10g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCEE,2007,B,A2,9966,R,P.man,F,A,,34.5,47,15.5,57,bag weight 11.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCEE,2007,B,B2,9748,R,P.man,F,A,PL,33,56.5,16,62,bag weight 10g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCEE,2007,B,A3,9084,R,P.man,F,A,,32,56,16,62,bag weight 11g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCEE,2007,B,E4,9910,N,P.man,M,A,,28.5,43,17,60,bag weight 11g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCEE,2007,B,C3,0019,R,P.man,F,A,PL,34,52,16,61,bag weight 9.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCEE,2007,B,D3,,TNC,,,,,,,,,,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCEE,2007,B,C1,,T,,,,,,,,,,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCE,2007,B,E2,0133,R,P.man,M,A,,27,56,14,58,bag weight 11g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCE,2007,B,A5,0056,N,M.och,F,A,L,43,31.5,16,81.5,bag weight 9.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCE,2007,B,C3,9814,R,P.man,F,A,PL,30,7,15.5,59,bag weight 11.5g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCE,2007,B,D4,9882,R,P.man,M,A,,29,49.5,15,53.5,bag weight 10g,"ERS, LF, MY, GL, BL"
7/16/2023,6:11AM,62,foggy,CCE,2007,B,E5,9894,R,P.man,F,A,,26,52,14,53.5,bag weight 9g,"ERS, LF, MY, GL, BL"
7/17/2023,6:10AM,60,clear,MUR,C,B,A5,9854,R,P.man,F,A,,26,52,16,55,bag weight 9g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,A4,1597,N,I.tri,F,A,L,160,98,31,98,bag weight 45g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,D5,15152,N,I.tri,F,A,,170,92,31.5,103,bag weight 45g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,A2,1541,N,I.tri,F,A,,180,96,30,100,bag weight 45g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,D3,0034,R,P.man,M,A,,34,59,17,62,bag eight 14g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,D1,1502,N,I.tri,M,A,,190,100,33,98,bag weight 45g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,C3,,N,I.tri,,J,,,,,,"unstable, very young, released","LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,B1,1653,N,I.tri,,A,,160,,,,escaped before measuring,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,B2,1612,N,I.tri,F,J,,84,60.5,22,64,bag weight 45g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,B4,1214,R,I.tri,F,A,,190,105,32,120,bag weight 45g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,B5,0012,N,P.man,M,A,,28,54,17,65,bag weight 10g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,C2,0052,R,P.man,F,A,,32,64,16,72,bag weight 11g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,E3,,TNC,,,,,,,,,,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,B3,,TNC,,,,,,,,,,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MUR,C,B,D2,,T,,,,,,,,,,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,D5,9888,N,P.leu,M,A,,30,69,19,68,"bot fly, bag weight 10g","LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,E2,9818,R,P.man,M,A,,27.5,59,16.5,57,,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,E1,9983,N,P.man,M,A,,27,52,15,61,bag weight 11g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,D1,9956,N,P.man,F,A,,24,54,15,57,bag weight 10g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,A2,9886,R,P.man,M,A,,29,55,16,61.5,,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,B5,9982,N,P.man,M,A,,26,55,18,66,bag weight 9g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,B3,9930,N,P.leu,F,A,P,29,68,19,59,bag weight 14g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,B2,9973,N,P.man,F,A,L,30,62,15,62,bag weight 12g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,A4,,TNC,,,,,,,,,,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,E5,,TNC,,,,,,,,,,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,MU,1986.5,B,E4,,TNC,,,,,,,,,,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HPW,2008,NB,B3,9891,R,M.och,F,A,,34,44,18,80,bag weight 10g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HPW,2008,NB,B5,0038,N,M.och,M,A,,50,41,17,72,bag weight 15g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HPW,2008,NB,D5,9988,N,M.och,F,A,,40,35,17,85,bag weight 12g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HPW,2008,NB,D3,9953,N,M.och,F,A,,39,48,18,80,bag weight 9g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HPW,2008,NB,E3,0118,N,M.och,F,A,,32,40,16,77,bag weight 11g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HL,2001,B,C1,0006,R,P.man,M,A,,29,53.5,16,65,bag weight 10g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HL,2001,B,E2,0150,N,P.man,F,A,,23,50,15,52,bag weight 10g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HL,2001,B,E5,9964,N,P.leu,F,A,L,31,76,19,71,bag weight 10g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HL,2001,B,D4,0000,N,P.leu,F,A,P,39,81,19,73,bag weight 11g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HL,2001,B,A2,9992,R,P.man,M,A,,31,60.5,16,63,bag weight 12g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HL,2001,B,A5,9989,R,P.leu,M,A,,45,75,18,69,"bag weight 17g, botfly","LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HL,2001,B,B5,0013,N,P.leu,M,A,,44,77,20,70,bag weight 20g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,HL,2001,B,A1,,TNC,,,,,,,,,,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,CCWE,2008,B,E4,9981,R,P.man,M,A,,25,50,15.5,52,bag weight 10g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,CCWE,2008,B,B3,0042,R,P.man,F,A,L,25,48.5,15,58,bag weight 10g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,CCWE,2008,B,A1,9864,R,P.man,M,A,,36,58,16,73,bag weight 16g,"LS, ERS, MY, LF, LG"
7/17/2023,6:10AM,60,clear,CCW,2008,B,D3,9920,R,P.man,F,A,P,24,50,15,60,bag weight 10g,"LS, ERS, MY, LF, LG"
